replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,realized_available_n,realized_available_fraction,available_event_n,full_population_event_n,event_availability_ceiling,budget_available_top_fraction,budget_all_top_fraction,c00_capture,c10_capture,c01_capture,c11_capture,naive_top_fraction_effect,availability_effect_at_all_budget,capacity_effect_within_available_subset,availability_main_effect,capacity_main_effect,distortion_top_fraction_minus_fixed_budget,shapley_availability_effect,shapley_capacity_effect,interaction_effect,total_four_cell_effect,identity_error,factorial_identity_error,shapley_identity_error,naive_delta_true_positive_n,availability_delta_true_positive_n,capacity_delta_true_positive_n,availability_main_delta_true_positive_n,capacity_main_delta_true_positive_n,tp_interaction_n,tp_factorial_identity_error,tp_identity_error
45,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,50009,0.50009,5081,10202,0.498039600078416,2500,5000,0.06851597725936091,0.07469123701235052,0.11448735542050578,0.13242501470299942,0.0639090374436385,0.017937659282493634,0.04597137816114487,0.006175259752989604,0.04597137816114487,0.04597137816114487,0.012056459517741619,0.051852577925896884,0.01176239952950403,0.0639090374436385,0.0,0.0,0.0,652,183,469,63,469,120,0,0
45,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,50009,0.50009,5081,10202,0.498039600078416,5001,10000,0.11458537541658498,0.13242501470299942,0.19927465202901393,0.22770045089198196,0.11311507547539698,0.028425798862968032,0.08468927661242895,0.017839639286414438,0.08468927661242895,0.08468927661242895,0.023132719074691235,0.08998235640070575,0.010586159576553594,0.11311507547539698,0.0,0.0,0.0,1154,290,864,182,864,108,0,0
45,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.2,50009,0.50009,5081,10202,0.498039600078416,10002,20000,0.19927465202901393,0.22770045089198196,0.3168006273279749,0.3945304842187806,0.1952558321897667,0.07772985689080569,0.117525975298961,0.028425798862968032,0.117525975298961,0.117525975298961,0.05307782787688686,0.14217800431287983,0.04930405802783766,0.1952558321897667,0.0,0.0,0.0,1992,793,1199,290,1199,503,0,0
45,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.05,50059,0.50059,6838,10202,0.6702607331895707,2503,5000,0.07723975691040973,0.07478925700842971,0.13654185453832582,0.13242501470299942,0.05518525779258969,-0.004116839835326402,0.05930209762791609,-0.0024504999019800133,0.05930209762791609,0.05930209762791609,-0.003283669868653208,0.0584689276612429,-0.001666339933346389,0.05518525779258969,0.0,0.0,0.0,563,-42,605,-25,605,-17,0,0
45,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.1,50059,0.50059,6838,10202,0.6702607331895707,5006,10000,0.1368359145265634,0.13242501470299942,0.23838463046461478,0.22770045089198196,0.09086453636541855,-0.010684179572632818,0.10154871593805137,-0.004410899823563991,0.10154871593805137,0.10154871593805137,-0.007547539698098404,0.09841207606351696,-0.0062732797490688275,0.09086453636541855,0.0,0.0,0.0,927,-109,1036,-45,1036,-64,0,0
45,0.5,higher_risk_more_available,1.0,0.0,medium,1.0,0.7071067811865475,0.2,50059,0.50059,6838,10202,0.6702607331895707,10012,20000,0.23858067045677317,0.22789649088414035,0.39688296412468144,0.3945304842187806,0.15594981376200745,-0.0023524799059008172,0.15830229366790827,-0.010684179572632818,0.15830229366790827,0.15830229366790827,-0.006518329739266818,0.16246814350127425,0.008331699666732001,0.15594981376200745,0.0,0.0,0.0,1591,-24,1615,-109,1615,85,0,0
45,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,69931,0.69931,5548,10202,0.5438149382474025,3497,5000,0.06890805724367771,0.09860811605567536,0.09184473632621054,0.13242501470299942,0.0635169574593217,0.040580278376788875,0.02293667908253283,0.02970005881199765,0.02293667908253283,0.02293667908253283,0.03514016859439326,0.02837678886492844,0.010880219564791224,0.0635169574593217,0.0,0.0,0.0,648,414,234,303,234,111,0,0
45,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,69931,0.69931,5548,10202,0.5438149382474025,6993,10000,0.12027053518917859,0.17427955302881787,0.16163497353460105,0.22770045089198196,0.10742991570280337,0.06606547735738091,0.04136443834542246,0.05400901783963928,0.04136443834542246,0.04136443834542246,0.0600372475985101,0.047392668104293274,0.012056459517741633,0.10742991570280337,0.0,0.0,0.0,1096,674,422,551,422,123,0,0
45,0.7,higher_risk_less_available,-1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,69931,0.69931,5548,10202,0.5438149382474025,13986,20000,0.20731229170750834,0.29778474808861005,0.2670064693197412,0.3945304842187806,0.18721819251127228,0.12752401489903942,0.05969417761223286,0.09047245638110171,0.05969417761223286,0.05969417761223286,0.10899823564007056,0.07821995687120172,0.037051558517937705,0.18721819251127228,0.0,0.0,0.0,1910,1301,609,923,609,378,0,0
45,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.05,70002,0.70002,7173,10202,0.7030974318761027,3500,5000,0.09419721623211134,0.09870613605175456,0.1245834150166634,0.13242501470299942,0.03822779847088807,0.00784159968633602,0.03038619878455205,0.0045089198196432145,0.03038619878455205,0.03038619878455205,0.0061752597529896175,0.032052538717898454,0.003332679866692806,0.03822779847088807,0.0,0.0,0.0,390,80,310,46,310,34,0,0
45,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.1,70002,0.70002,7173,10202,0.7030974318761027,7000,10000,0.16055675357772986,0.1744755930209763,0.21338953146441875,0.22770045089198196,0.0671436973142521,0.014310919427563212,0.052832777886688886,0.013918839443246428,0.052832777886688886,0.052832777886688886,0.01411487943540482,0.05302881787884728,0.00039207998431678437,0.0671436973142521,0.0,0.0,0.0,685,146,539,142,539,4,0,0
45,0.7,risk_independent,0.0,0.8472978603867887,medium,1.0,0.7071067811865475,0.2,70002,0.70002,7173,10202,0.7030974318761027,14000,20000,0.27906292883748285,0.2979807880807685,0.356008625759655,0.3945304842187806,0.11546755538129777,0.038521858459125646,0.07694569692217212,0.01891785924328565,0.07694569692217212,0.07694569692217212,0.02871985885120565,0.08674769653009212,0.019603999215839996,0.11546755538129777,0.0,0.0,0.0,1178,393,785,193,785,200,0,0
45,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.05,70093,0.70093,8465,10202,0.8297392668104293,3505,5000,0.10047049598118016,0.09890217604391296,0.1353656145853754,0.13242501470299942,0.03195451872181926,-0.002940599882375994,0.03489511860419525,-0.001568319937267193,0.03489511860419525,0.03489511860419525,-0.0022544599098215934,0.03420897863164085,-0.0013722799451088008,0.03195451872181926,0.0,0.0,0.0,326,-30,356,-16,356,-14,0,0
45,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.1,70093,0.70093,8465,10202,0.8297392668104293,7009,10000,0.1771221329151147,0.17457361301705548,0.2353460105861596,0.22770045089198196,0.050578317976867265,-0.007645559694177628,0.058223877671044894,-0.0025485198980592094,0.058223877671044894,0.058223877671044894,-0.005097039796118419,0.055675357772985684,-0.005097039796118419,0.050578317976867265,0.0,0.0,0.0,516,-78,594,-26,594,-52,0,0
45,0.7,higher_risk_more_available,1.0,1.0184006519909872,medium,1.0,0.7071067811865475,0.2,70093,0.70093,8465,10202,0.8297392668104293,14019,20000,0.3073907077043717,0.29847088806116445,0.39766712409331506,0.3945304842187806,0.0871397765144089,-0.0031366398745344415,0.09027641638894335,-0.00891981964320726,0.09027641638894335,0.09027641638894335,-0.006028229758870851,0.09316800627327976,0.005783179768672819,0.0871397765144089,0.0,0.0,0.0,889,-32,921,-91,921,59,0,0
45,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,89904,0.89904,8371,10202,0.8205253871789845,4495,5000,0.10419525583218976,0.12085865516565379,0.11478141540874338,0.13242501470299942,0.028229758870809654,0.017643599294256032,0.010586159576553622,0.01666339933346403,0.010586159576553622,0.010586159576553622,0.01715349931386003,0.011076259556949623,0.0009801999607920026,0.028229758870809654,0.0,0.0,0.0,288,180,108,170,108,10,0,0
45,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,89904,0.89904,8371,10202,0.8205253871789845,8990,10000,0.1817290727308371,0.21093903156243873,0.19790237208390513,0.22770045089198196,0.045971378161144855,0.029798078808076833,0.01617329935306802,0.02920995883160163,0.01617329935306802,0.01617329935306802,0.02950401881983923,0.016467359341305624,0.0005881199764752043,0.045971378161144855,0.0,0.0,0.0,469,304,165,298,165,6,0,0
45,0.9,higher_risk_less_available,-1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,89904,0.89904,8371,10202,0.8205253871789845,17981,20000,0.3118016075279357,0.36277200548911975,0.3377769064889237,0.3945304842187806,0.08272887669084494,0.0567535777298569,0.025975298960988047,0.05097039796118408,0.025975298960988047,0.025975298960988047,0.05386198784552049,0.028866888845324457,0.005783179768672819,0.08272887669084494,0.0,0.0,0.0,844,579,265,520,265,59,0,0
45,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.05,90035,0.90035,9227,10202,0.9044305038227799,4502,5000,0.12154479513820819,0.12095667516173299,0.1318368947265242,0.13242501470299942,0.010880219564791224,0.0005881199764752043,0.01029209958831602,-0.0005881199764752043,0.01029209958831602,0.01029209958831602,0.0,0.010880219564791224,0.0011762399529504086,0.010880219564791224,0.0,0.0,0.0,111,6,105,-6,105,12,0,0
45,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.1,90035,0.90035,9227,10202,0.9044305038227799,9004,10000,0.20770437169182512,0.21113507155459713,0.22750441089982357,0.22770045089198196,0.019996079200156835,0.00019603999215839218,0.019800039207998443,0.003430699862772002,0.019800039207998443,0.019800039207998443,0.001813369927465197,0.01818270927269164,-0.00323465987061361,0.019996079200156835,0.0,0.0,0.0,204,2,202,35,202,-33,0,0
45,0.9,risk_independent,0.0,2.197224577337238,medium,1.0,0.7071067811865475,0.2,90035,0.90035,9227,10202,0.9044305038227799,18007,20000,0.3583611056655558,0.3629680454812782,0.3816898647324054,0.3945304842187806,0.03616937855322483,0.012840619486375215,0.023328759066849614,0.004606939815722411,0.023328759066849614,0.023328759066849614,0.008723779651048813,0.027445598902176016,0.008233679670652805,0.03616937855322483,0.0,0.0,0.0,369,131,238,47,238,84,0,0
45,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.05,90110,0.9011,9730,10202,0.9537345618506176,4506,5000,0.1218388551264458,0.1210546951578122,0.1333071946677122,0.13242501470299942,0.010586159576553622,-0.0008821799647127926,0.011468339541266415,-0.0007841599686335965,0.011468339541266415,0.011468339541266415,-0.0008331699666731945,0.011419329543226817,-9.801999607919609e-05,0.010586159576553622,0.0,0.0,0.0,108,-9,117,-8,117,-1,0,0
45,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.1,90110,0.9011,9730,10202,0.9537345618506176,9011,10000,0.21260537149578515,0.21123309155067635,0.22995491080180358,0.22770045089198196,0.015095079396196809,-0.002254459909821621,0.01734953930601843,-0.0013722799451088008,0.01734953930601843,0.01734953930601843,-0.001813369927465211,0.01690844932366202,-0.0008821799647128203,0.015095079396196809,0.0,0.0,0.0,154,-23,177,-14,177,-9,0,0
45,0.9,higher_risk_more_available,1.0,2.5642215001107616,medium,1.0,0.7071067811865475,0.2,90110,0.9011,9730,10202,0.9537345618506176,18022,20000,0.36649676534012937,0.36326210546951576,0.3960988041560478,0.3945304842187806,0.028033718878651248,-0.001568319937267193,0.02960203881591844,-0.00323465987061361,0.02960203881591844,0.02960203881591844,-0.0024014899039404014,0.03043520878259165,0.0016663399333464168,0.028033718878651248,0.0,0.0,0.0,286,-16,302,-33,302,17,0,0
45,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.05,50031,0.50031,3365,10202,0.32983728680650853,2502,5000,0.02950401881983925,0.05018623799255048,0.05606743775730249,0.09439325622426975,0.0648892374044305,0.03832581846696726,0.02656341893746324,0.020682219172711232,0.02656341893746324,0.026563418937463244,0.029504018819839245,0.03538521858459125,0.01764359929425603,0.0648892374044305,3.469446951953614e-18,0.0,6.938893903907228e-18,662,391,271,211,271,180,0,0
45,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.1,50031,0.50031,3365,10202,0.32983728680650853,5003,10000,0.05606743775730249,0.09458929621642816,0.10047049598118016,0.17212311311507547,0.11605567535777297,0.07165261713389531,0.04440305822387767,0.03852185845912567,0.04440305822387767,0.04440305822387766,0.055087237796510494,0.060968437561262495,0.033130758674769646,0.11605567535777297,-6.938893903907228e-18,-1.3877787807814457e-17,-1.3877787807814457e-17,1184,731,453,393,453,338,0,0
45,0.5,higher_risk_less_available,-1.0,0.0,weak,2.0,0.4472135954999579,0.2,50031,0.50031,3365,10202,0.32983728680650853,10006,20000,0.10047049598118016,0.17212311311507547,0.17300529307978826,0.3099392276024309,0.20946873162125076,0.13693393452264266,0.0725347970986081,0.07165261713389531,0.0725347970986081,0.0725347970986081,0.10429327582826899,0.10517545579298178,0.06528131738874735,0.20946873162125076,0.0,0.0,0.0,2137,1397,740,731,740,666,0,0
45,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.05,50009,0.50009,5081,10202,0.498039600078416,2500,5000,0.04802979807880808,0.05018623799255048,0.08694373652225054,0.09439325622426975,0.046363458145461674,0.007449519702019208,0.038913938443442465,0.0021564399137424042,0.038913938443442465,0.038913938443442465,0.004802979807880806,0.041560478337580864,0.005293079788276804,0.046363458145461674,0.0,0.0,0.0,473,76,397,22,397,54,0,0
45,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.1,50009,0.50009,5081,10202,0.498039600078416,5001,10000,0.08694373652225054,0.09449127622034895,0.15447951382081945,0.17212311311507547,0.08517937659282493,0.017643599294256018,0.06753577729856891,0.007547539698098404,0.06753577729856891,0.06753577729856891,0.012595569496177211,0.07258380709664772,0.010096059596157614,0.08517937659282493,0.0,0.0,0.0,869,180,689,77,689,103,0,0
45,0.5,risk_independent,0.0,0.0,weak,2.0,0.4472135954999579,0.2,50009,0.50009,5081,10202,0.498039600078416,10002,20000,0.15447951382081945,0.17212311311507547,0.27220152911193884,0.3099392276024309,0.15545971378161147,0.03773769849049208,0.11772201529111939,0.017643599294256018,0.11772201529111939,0.11772201529111939,0.027690648892374048,0.12776906488923742,0.02009409919623606,0.15545971378161147,0.0,0.0,0.0,1586,385,1201,180,1201,205,0,0
45,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.05,50059,0.50059,6838,10202,0.6702607331895707,2503,5000,0.055969417761223286,0.05018623799255048,0.10556753577729856,0.09439325622426975,0.038423838463046464,-0.011174279553028812,0.04959811801607528,-0.005783179768672805,0.04959811801607528,0.04959811801607528,-0.008478729660850809,0.04690256812389727,-0.005391099784356007,0.038423838463046464,0.0,0.0,0.0,392,-114,506,-59,506,-55,0,0
45,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.1,50059,0.50059,6838,10202,0.6702607331895707,5006,10000,0.10566555577337777,0.09458929621642816,0.1916290923348363,0.17212311311507547,0.0664575573416977,-0.019505979219760827,0.08596353656145853,-0.011076259556949616,0.08596353656145853,0.08596353656145853,-0.015291119388355222,0.08174867673005293,-0.008429719662811211,0.0664575573416977,0.0,0.0,0.0,678,-199,877,-113,877,-86,0,0
45,0.5,higher_risk_more_available,1.0,0.0,weak,2.0,0.4472135954999579,0.2,50059,0.50059,6838,10202,0.6702607331895707,10012,20000,0.1920211723191531,0.17231915310723386,0.34669672613213093,0.3099392276024309,0.11791805528327781,-0.036757498529700006,0.15467555381297782,-0.019702019211919247,0.15467555381297782,0.15467555381297782,-0.028229758870809626,0.14614781415408745,-0.01705547931778076,0.11791805528327781,0.0,0.0,0.0,1203,-375,1578,-201,1578,-174,0,0
45,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,69931,0.69931,5548,10202,0.5438149382474025,3497,5000,0.05067633797294648,0.0673397373064105,0.06861399725544011,0.09439325622426975,0.04371691825132327,0.02577925896882964,0.017937659282493627,0.016663399333464023,0.017937659282493627,0.017937659282493627,0.021221329151146832,0.022495589100176436,0.009115859635365618,0.04371691825132327,0.0,0.0,0.0,446,263,183,170,183,93,0,0
45,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,69931,0.69931,5548,10202,0.5438149382474025,6993,10000,0.09125661634973535,0.127327974906881,0.1218388551264458,0.17212311311507547,0.08086649676534012,0.05028425798862968,0.030582238776710444,0.03607135855714565,0.030582238776710444,0.030582238776710444,0.04317780827288766,0.03768868849245246,0.01421289943148403,0.08086649676534012,0.0,0.0,0.0,825,513,312,368,312,145,0,0
45,0.7,higher_risk_less_available,-1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,69931,0.69931,5548,10202,0.5438149382474025,13986,20000,0.16300725347970987,0.23191531072338756,0.22279945108802196,0.3099392276024309,0.14693197412272105,0.08713977651440896,0.059792197608312087,0.06890805724367768,0.059792197608312087,0.059792197608312087,0.07802391687904332,0.06890805724367773,0.018231719270731278,0.14693197412272105,0.0,0.0,0.0,1499,889,610,703,610,186,0,0
45,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.05,70002,0.70002,7173,10202,0.7030974318761027,3500,5000,0.0667516173299353,0.0673397373064105,0.09164869633405215,0.09439325622426975,0.02764163889433445,0.0027445598902176016,0.02489707900411685,0.0005881199764752043,0.02489707900411685,0.02489707900411685,0.001666339933346403,0.025975298960988047,0.0021564399137423973,0.02764163889433445,0.0,0.0,0.0,282,28,254,6,254,22,0,0
45,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.1,70002,0.70002,7173,10202,0.7030974318761027,7000,10000,0.1217408351303666,0.1274259949029602,0.16624191335032346,0.17212311311507547,0.05038227798470887,0.005881199764752015,0.04450107821995686,0.005685159772593595,0.04450107821995686,0.04450107821995686,0.005783179768672805,0.04459909821603607,0.00019603999215841994,0.05038227798470887,0.0,0.0,0.0,514,60,454,58,454,2,0,0
45,0.7,risk_independent,0.0,0.8472978603867887,weak,2.0,0.4472135954999579,0.2,70002,0.70002,7173,10202,0.7030974318761027,14000,20000,0.21740835130366595,0.23211135071554598,0.2942560282297589,0.3099392276024309,0.09253087629876497,0.01568319937267204,0.07684767692609293,0.014702999411880024,0.07684767692609293,0.07684767692609293,0.015193099392276033,0.07733777690648894,0.0009801999607920164,0.09253087629876497,0.0,0.0,0.0,944,160,784,150,784,10,0,0
45,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.05,70093,0.70093,8465,10202,0.8297392668104293,3505,5000,0.07204469711821211,0.0673397373064105,0.10047049598118016,0.09439325622426975,0.02234855910605764,-0.0060772397569104075,0.028425798862968046,-0.004704959811801607,0.028425798862968046,0.028425798862968046,-0.005391099784356007,0.027739658890413646,-0.0013722799451088008,0.02234855910605764,0.0,0.0,0.0,228,-62,290,-48,290,-14,0,0
45,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.1,70093,0.70093,8465,10202,0.8297392668104293,7009,10000,0.1354636345814546,0.12752401489903942,0.1838855126445795,0.17212311311507547,0.036659478533620865,-0.01176239952950403,0.048421878063124896,-0.007939619682415189,0.048421878063124896,0.048421878063124896,-0.00985100960595961,0.046510488139580475,-0.003822779847088842,0.036659478533620865,0.0,0.0,0.0,374,-120,494,-81,494,-39,0,0
45,0.7,higher_risk_more_available,1.0,1.0184006519909872,weak,2.0,0.4472135954999579,0.2,70093,0.70093,8465,10202,0.8297392668104293,14019,20000,0.24240345030386198,0.23240541070378357,0.33150362673985495,0.3099392276024309,0.06753577729856894,-0.02156439913742403,0.08910017643599297,-0.009998039600078418,0.08910017643599297,0.08910017643599297,-0.015781219368751223,0.08331699666732016,-0.01156635953734561,0.06753577729856894,0.0,0.0,0.0,689,-220,909,-102,909,-118,0,0
45,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,89904,0.89904,8371,10202,0.8205253871789845,4495,5000,0.07449519702019212,0.08459125661634974,0.08243481670260733,0.09439325622426975,0.019898059204077626,0.011958439521662423,0.007939619682415203,0.010096059596157614,0.007939619682415203,0.007939619682415203,0.011027249558910018,0.008870809645167607,0.001862379925504809,0.019898059204077626,0.0,0.0,0.0,203,122,81,103,81,19,0,0
45,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,89904,0.89904,8371,10202,0.8205253871789845,8990,10000,0.13840423446383063,0.15840031366398746,0.15124485395020584,0.17212311311507547,0.033718878651244844,0.020878259164869628,0.012840619486375215,0.019996079200156835,0.012840619486375215,0.012840619486375215,0.020437169182513232,0.013281709468731612,0.0008821799647127926,0.033718878651244844,0.0,0.0,0.0,344,213,131,204,131,9,0,0
45,0.9,higher_risk_less_available,-1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,89904,0.89904,8371,10202,0.8205253871789845,17981,20000,0.24730445010782198,0.2825916486963341,0.26926092922956285,0.3099392276024309,0.06263477749460894,0.04067829837286807,0.02195647912174087,0.03528719858851209,0.02195647912174087,0.02195647912174087,0.03798274848069008,0.024652029013918858,0.005391099784355979,0.06263477749460894,0.0,0.0,0.0,639,415,224,360,224,55,0,0
45,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.05,90035,0.90035,9227,10202,0.9044305038227799,4502,5000,0.08694373652225054,0.08508135659674573,0.09458929621642816,0.09439325622426975,0.007449519702019208,-0.00019603999215840606,0.007645559694177614,-0.001862379925504809,0.007645559694177614,0.007645559694177614,-0.0010292099588316075,0.008478729660850816,0.001666339933346403,0.007449519702019208,0.0,0.0,0.0,76,-2,78,-19,78,17,0,0
45,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.1,90035,0.90035,9227,10202,0.9044305038227799,9004,10000,0.15712605371495786,0.15849833366006666,0.17222113311115467,0.17212311311507547,0.014997059400117613,-9.801999607919609e-05,0.015095079396196809,0.0013722799451088008,0.015095079396196809,0.015095079396196809,0.0006371299745148024,0.01435992942560281,-0.001470299941187997,0.014997059400117613,0.0,0.0,0.0,153,-1,154,14,154,-15,0,0
45,0.9,risk_independent,0.0,2.197224577337238,weak,2.0,0.4472135954999579,0.2,90035,0.90035,9227,10202,0.9044305038227799,18007,20000,0.28131738874730444,0.28278768868849247,0.3053322877867085,0.3099392276024309,0.02862183885512648,0.004606939815722411,0.02401489903940407,0.0014702999411880247,0.02401489903940407,0.02401489903940407,0.0030386198784552176,0.025583218976671263,0.003136639874534386,0.02862183885512648,0.0,0.0,0.0,292,47,245,15,245,32,0,0
45,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.05,90110,0.9011,9730,10202,0.9537345618506176,4506,5000,0.08723779651048814,0.08517937659282494,0.09635365614585376,0.09439325622426975,0.007155459713781606,-0.001960399921584005,0.009115859635365611,-0.002058419917663201,0.009115859635365611,0.009115859635365611,-0.002009409919623603,0.00916486963340521,9.801999607919609e-05,0.007155459713781606,0.0,0.0,0.0,73,-20,93,-21,93,1,0,0
45,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.1,90110,0.9011,9730,10202,0.9537345618506176,9011,10000,0.16124289355028426,0.15869437365222505,0.1772201529111939,0.17212311311507547,0.01088021956479121,-0.005097039796118419,0.01597725936090963,-0.0025485198980592094,0.01597725936090963,0.01597725936090963,-0.003822779847088814,0.014702999411880024,-0.0025485198980592094,0.01088021956479121,0.0,0.0,0.0,111,-52,163,-26,163,-26,0,0
45,0.9,higher_risk_more_available,1.0,2.5642215001107616,weak,2.0,0.4472135954999579,0.2,90110,0.9011,9730,10202,0.9537345618506176,18022,20000,0.28984512840619486,0.28298372868065086,0.3158204273671829,0.3099392276024309,0.02009409919623606,-0.005881199764751988,0.025975298960988047,-0.006861399725544004,0.025975298960988047,0.025975298960988047,-0.006371299745147996,0.026465398941384055,0.0009801999607920164,0.02009409919623606,0.0,0.0,0.0,205,-60,265,-70,265,10,0,0
46,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.05,50099,0.50099,3337,10009,0.33339994005395146,2505,5000,0.05235288240583475,0.0974123289039864,0.08911979218703167,0.16904785692876412,0.11669497452292937,0.07992806474173245,0.03676690978119692,0.045059446498151655,0.03676690978119692,0.03676690978119693,0.062493755619942054,0.05420121890298732,0.03486861824358079,0.11669497452292937,6.938893903907228e-18,0.0,0.0,1168,800,368,451,368,349,0,0
46,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.1,50099,0.50099,3337,10009,0.33339994005395146,5010,10000,0.08911979218703167,0.16914776700969128,0.1458687181536617,0.2859426516135478,0.19682285942651614,0.1400739334598861,0.05674892596663003,0.08002797482265961,0.05674892596663003,0.05674892596663003,0.11005095414127286,0.08677190528524328,0.060045958637226504,0.19682285942651614,0.0,0.0,0.0,1970,1402,568,801,568,601,0,0
46,0.5,higher_risk_less_available,-1.0,0.0,good,0.5,0.8944271909999159,0.2,50099,0.50099,3337,10009,0.33339994005395146,10020,20000,0.14626835847737038,0.28644220201818366,0.2235987611149965,0.4584873613747627,0.31221900289739235,0.2348886002597662,0.07733040263762611,0.14017384354081328,0.07733040263762611,0.07733040263762614,0.18753122190028976,0.12468778099710258,0.09471475671895294,0.31221900289739235,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,3125,2351,774,1403,774,948,0,0
46,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.05,50255,0.50255,4977,10009,0.49725247277450296,2513,5000,0.08332500749325607,0.09761214906584074,0.14057348386452193,0.16904785692876412,0.08572284943550805,0.028474373064242192,0.05724847637126586,0.014287141572584677,0.05724847637126586,0.05724847637126586,0.021380757318413435,0.06434209211709462,0.014187231491657515,0.08572284943550805,0.0,0.0,0.0,858,285,573,143,573,142,0,0
46,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.1,50255,0.50255,4977,10009,0.49725247277450296,5026,10000,0.14157258467379358,0.1693475871715456,0.22719552402837445,0.2859426516135478,0.14437006693975424,0.058747127585173364,0.08562293935458087,0.027775002497752027,0.08562293935458087,0.08562293935458087,0.043261065041462696,0.10110900189829154,0.030972125087421337,0.14437006693975424,0.0,0.0,0.0,1445,588,857,278,857,310,0,0
46,0.5,risk_independent,0.0,0.0,good,0.5,0.8944271909999159,0.2,50255,0.50255,4977,10009,0.49725247277450296,10051,20000,0.22809471475671894,0.28704166250374663,0.3455889699270656,0.4584873613747627,0.23039264661804376,0.11289839144769709,0.11749425517034667,0.05894694774702769,0.11749425517034667,0.11749425517034667,0.08592266959736239,0.14446997702068137,0.0539514437006694,0.23039264661804376,0.0,0.0,0.0,2306,1130,1176,590,1176,540,0,0
46,0.5,higher_risk_more_available,1.0,0.0,good,0.5,0.8944271909999159,0.05,50231,0.50231,6668,10009,0.6662004196223399,2512,5000,0.09871115995603956,0.09761214906584074,0.16665001498651213,0.16904785692876412,0.07033669697272456,0.0023978419422519825,0.06793885503047258,-0.001099010890198815,0.06793885503047258,0.06793885503047258,0.0006494155260265838,0.06968728144669797,0.0034968528324507975,0.07033669697272456,0.0,0.0,0.0,704,24,680,-11,680,35,0,0
