availability_target_fraction,availability_relation,availability_slope,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,mean_delta_population_event_capture,sd_delta_population_event_capture,q025_delta_population_event_capture,q975_delta_population_event_capture,mean_delta_selected_n,sd_delta_selected_n,q025_delta_selected_n,q975_delta_selected_n,mean_delta_true_positive_n,sd_delta_true_positive_n,q025_delta_true_positive_n,q975_delta_true_positive_n,replicates
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,0.007308140905209957,0.0007524209069430587,0.005853335173838485,0.008726261260244148,500.22,4.757938608050739,492.0,508.525,72.95,7.429636259568496,58.0,87.0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,-0.0014525198917617749,0.0007599464525806743,-0.0028231711264442945,-9.969366507730296e-05,0.0,0.0,0.0,0.0,-14.5,7.600505033724849,-28.0,-1.0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,0.0022573797990859935,0.0005025605938780755,0.0013522180570246084,0.003223728076092482,212.08,15.127525250417538,181.85,242.09999999999997,22.54,5.040081769418453,13.475,32.52499999999999,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,0.012702859639841697,0.001140172196799925,0.010605996872694784,0.01472829428693262,1000.36,9.411490934818012,985.0,1017.05,126.83,11.574139582306199,105.475,146.52499999999998,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,-0.002679843053465015,0.0009444628777908,-0.0043332338902147965,-0.000999547314842539,0.0,0.0,0.0,0.0,-26.76,9.46564228345778,-43.575,-10.0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,0.004571672736796722,0.0006927819598042405,0.003208081698049739,0.006018417858409956,482.21,21.277054079524973,439.95,519.525,45.65,6.999819622495621,32.0,60.52499999999999,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,0.021012554537956765,0.001134298244231884,0.01908778679768422,0.023343334027188682,2000.8,18.774041825473983,1969.475,2034.625,209.78,11.494030070985863,188.475,233.0,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,-0.005225533164912215,0.001400846631707115,-0.007846422999739335,-0.0029212292871948022,0.0,0.0,0.0,0.0,-52.17,14.00508926256899,-78.575,-28.47500000000001,100
0.9,higher_risk_more_available,1.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,0.009266746589815593,0.0008739906372262507,0.00771333147844399,0.011107584049664412,1112.49,33.02906433596161,1050.325,1182.1999999999998,92.52,8.832309832070939,76.95,110.04999999999998,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,0.016769821956255603,0.0011454758217566137,0.014942515889641758,0.018884765659179594,499.57,4.445528908097131,491.475,508.525,167.41,11.333418003248783,149.475,187.04999999999998,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,0.0040987776127738886,0.0014515803564106769,0.0013985521004036966,0.0073881704256951,0.0,0.0,0.0,0.0,40.9,14.428157095475402,14.0,72.57499999999997,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,0.01680529261058245,0.0013296080403067947,0.01460004164739311,0.019161688333647325,499.5,25.363419136682463,444.95,546.625,167.77,13.258010728795194,146.0,190.52499999999998,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,0.028167071761836606,0.0014869139668072398,0.02571468738612275,0.030834458267847843,999.31,8.808507136842087,982.95,1016.525,281.19,14.742705780736916,259.0,307.0,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,0.008078517329923977,0.0019501671086057455,0.0033830778575073524,0.011776712655149358,0.0,0.0,0.0,0.0,80.61,19.322303541281357,33.475,116.52499999999999,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,0.028125011735237276,0.0015960314826906935,0.02505560572762351,0.030739433224617932,997.56,30.673029642908563,936.425,1054.625,280.78,16.0092018993623,251.0,308.67499999999995,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,0.04530796614205977,0.0016839630800033008,0.04201849491046737,0.04869972261376966,1998.61,17.536625454266634,1966.425,2032.575,452.3,16.414147630146452,421.475,482.575,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,0.01641304833467706,0.002289439678095907,0.011871656026640198,0.02078491757703152,0.0,0.0,0.0,0.0,163.83,22.672483656439475,120.0,205.62499999999994,100
0.9,risk_independent,0.0,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,0.045293225360512196,0.0018440281580210324,0.04142108853887784,0.04908459956283539,1998.89,47.814222768857164,1899.9,2077.725,452.16,18.21904875051761,417.0,487.0,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,0.013521235894729549,0.001045840443796382,0.011643669990793092,0.015358961583303446,499.57,4.445528908097131,491.475,508.525,134.97,10.247892121275132,115.95,154.0,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,0.0027876738069832706,0.0012709369134390133,0.0001837135294046673,0.004903632275462894,0.0,0.0,0.0,0.0,27.81,12.652060957197703,1.8500000000000005,48.52499999999999,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,0.013493979137492047,0.0012139601624409782,0.011253444161163048,0.015718611292021064,498.76,26.096990809151336,447.325,545.0,134.71,12.079112115339829,111.475,156.575,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,0.023331952385958855,0.0013674785670108013,0.020763007116067152,0.02570769003578915,999.31,8.808507136842087,982.95,1016.525,232.91,13.37651718950834,206.95,255.67499999999995,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,0.005415865734324665,0.0018390997554333611,0.0018237185137305622,0.008947324186519804,0.0,0.0,0.0,0.0,54.04,18.267330224621045,18.425,89.24999999999991,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,0.023314784952510114,0.001457241520955436,0.020746835217466744,0.025958137419004587,998.98,31.004066204485525,944.95,1058.675,232.75,14.481876517728892,207.0,260.04999999999995,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,0.03915028241699587,0.001746012810696881,0.03588044841265055,0.04165649215048876,1998.61,17.536625454266634,1966.425,2032.575,390.82,16.933249820839162,358.0,415.525,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,0.011741275763327499,0.002194744046473646,0.007737108905443294,0.016222447107377472,0.0,0.0,0.0,0.0,117.2,21.813257019945045,77.85,160.575,100
0.9,risk_independent,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,0.0391518219843439,0.0019363173485715697,0.03519653184886099,0.04229801036225422,1998.9,48.31891111891049,1909.375,2083.6749999999997,390.84,18.975646273978434,353.475,421.525,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.05,cohort_specific_top_fraction,0.009629697994322936,0.0009146489182835279,0.007930613296991325,0.011358085121491245,499.57,4.445528908097131,491.475,508.525,96.12,8.980652605023826,79.0,113.09999999999997,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.05,fixed_absolute_budget,0.0013014384904209478,0.0012172568109476204,-0.0008156609220438943,0.003692142846348228,0.0,0.0,0.0,0.0,12.98,12.144733239332409,-8.1,37.04999999999998,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.05,fixed_calibration_threshold,0.009683813307378943,0.0009752079039603844,0.007987023061916421,0.011876552512792158,501.2,24.318177098083183,451.9,540.0,96.67,9.690206448270388,79.95,118.52499999999999,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.1,cohort_specific_top_fraction,0.017503879163348116,0.0012618843813497445,0.015041132150513944,0.01981080972819036,999.31,8.808507136842087,982.95,1016.525,174.73,12.396525254434744,149.475,196.04999999999998,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.1,fixed_absolute_budget,0.002814730528220429,0.0016236073882059472,-5.146049794157794e-05,0.0058129724250871794,0.0,0.0,0.0,0.0,28.08,16.157482552187464,-0.5249999999999999,58.0,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.1,fixed_calibration_threshold,0.017529763672648066,0.0013528602866736295,0.01501844243206228,0.019981019880764186,1000.06,30.68504719260052,938.275,1050.1999999999998,175.0,13.467506724473441,148.475,199.04999999999998,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.2,cohort_specific_top_fraction,0.03124498102125309,0.0015718150650188857,0.02805689763554205,0.033967122137843496,1998.61,17.536625454266634,1966.425,2032.575,311.91,15.42534645093306,280.475,337.62499999999994,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.2,fixed_absolute_budget,0.006090340106388322,0.001997562592166433,0.0018544990482870921,0.00965574915608323,0.0,0.0,0.0,0.0,60.79,19.87551917878531,18.375,95.52499999999999,100
0.9,risk_independent,0.0,weak,2.0,0.4472135954999579,0.2,fixed_calibration_threshold,0.03125262016503428,0.0016377847588971307,0.027780564695732424,0.03395202706960825,1997.89,43.186205944009295,1918.0,2078.525,311.99,16.17673538377777,276.95,337.0,100
