replicate,availability_target_fraction,availability_relation,availability_slope,availability_intercept,model_quality,score_noise_sd,expected_score_latent_correlation,nominal_fraction,protocol,scenario,threshold,calibration_target_selected_n,full_population_n,full_population_event_n,eligible_n,eligible_event_n,eligible_fraction,selected_n,true_positive_n,precision,recall_among_eligible,population_event_capture,event_availability_ceiling
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8416055595366547,2500.0,100000,9933,70190,7007,0.7019,3497,1200,0.3431512725193023,0.17125731411445697,0.12080942313500453,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8416055595366547,2500.0,100000,9933,100000,9933,1.0,4990,1701,0.3408817635270541,0.17124735729386892,0.17124735729386892,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,70190,7007,0.7019,7019,1975,0.2813791138338795,0.28186099614671045,0.19883217557636162,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9933,70190,7007,0.7019,10000,2495,0.2495,0.35607249892964177,0.25118292560153027,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4405765056181656,5000.0,100000,9933,70190,7007,0.7019,6850,1939,0.28306569343065696,0.27672327672327673,0.1952078928823115,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4405765056181656,5000.0,100000,9933,100000,9933,1.0,9771,2775,0.2840036843721216,0.279371790999698,0.279371790999698,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9933,70190,7007,0.7019,14038,3122,0.22239635275680297,0.44555444555444557,0.3143058491895701,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9933,70190,7007,0.7019,20000,3907,0.19535,0.5575852718709862,0.3933353468237189,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.9311275248017991,10000.0,100000,9933,70190,7007,0.7019,14218,3149,0.2214798143198762,0.4494077351220208,0.31702406121010773,0.7054263565891473
38,0.7,risk_independent,0.0,0.8472978603867887,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.9311275248017991,10000.0,100000,9933,100000,9933,1.0,20321,4539,0.22336499188032086,0.4569616430081546,0.4569616430081546,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,9933,70106,8252,0.70106,3505,1308,0.37318116975748933,0.1585070285991275,0.13168227121715495,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,9933,70106,8252,0.70106,5000,1697,0.3394,0.20564711585070286,0.17084465921675224,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8416055595366547,2500.0,100000,9933,70106,8252,0.70106,4690,1617,0.3447761194029851,0.1959524963645177,0.16279069767441862,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8416055595366547,2500.0,100000,9933,100000,9933,1.0,4990,1701,0.3408817635270541,0.17124735729386892,0.17124735729386892,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,70106,8252,0.70106,7011,2171,0.3096562544572814,0.26308773630634996,0.21856438135507902,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9933,70106,8252,0.70106,10000,2794,0.2794,0.33858458555501697,0.2812846068660022,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4405765056181656,5000.0,100000,9933,70106,8252,0.70106,9033,2612,0.28916196169600356,0.3165293262239457,0.2629618443571932,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4405765056181656,5000.0,100000,9933,100000,9933,1.0,9771,2775,0.2840036843721216,0.279371790999698,0.279371790999698,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9933,70106,8252,0.70106,14021,3504,0.24991084801369373,0.4246243334949103,0.3527635155542132,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9933,70106,8252,0.70106,20000,4420,0.221,0.5356277266117305,0.44498137521393333,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.9311275248017991,10000.0,100000,9933,70106,8252,0.70106,18222,4165,0.2285698606080562,0.5047261269995152,0.4193093727977449,0.8307661330917144
38,0.7,higher_risk_more_available,1.0,1.0184006519909872,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.9311275248017991,10000.0,100000,9933,100000,9933,1.0,20321,4539,0.22336499188032086,0.4569616430081546,0.4569616430081546,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,9933,90112,8145,0.90112,4506,1340,0.29738126941855303,0.16451810926949048,0.1349038558340884,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,9933,90112,8145,0.90112,5000,1450,0.29,0.1780233271945979,0.14597805295479713,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8416055595366547,2500.0,100000,9933,90112,8145,0.90112,3319,1063,0.3202771919252787,0.13050951503990177,0.10701701399375818,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8416055595366547,2500.0,100000,9933,100000,9933,1.0,4990,1701,0.3408817635270541,0.17124735729386892,0.17124735729386892,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,90112,8145,0.90112,9011,2211,0.2453667739429586,0.2714548802946593,0.22259136212624583,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9933,90112,8145,0.90112,10000,2385,0.2385,0.292817679558011,0.24010872848082151,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4405765056181656,5000.0,100000,9933,90112,8145,0.90112,7003,1859,0.2654576610024275,0.22823818293431553,0.18715393133997785,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4405765056181656,5000.0,100000,9933,100000,9933,1.0,9771,2775,0.2840036843721216,0.279371790999698,0.279371790999698,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9933,90112,8145,0.90112,18022,3560,0.1975363444678726,0.4370779619398404,0.3584012886338468,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9933,90112,8145,0.90112,20000,3810,0.1905,0.4677716390423573,0.38356991845363936,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.9311275248017991,10000.0,100000,9933,90112,8145,0.90112,15754,3261,0.20699504887647582,0.4003683241252302,0.3282996073693748,0.8199939595288432
38,0.9,higher_risk_less_available,-1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.9311275248017991,10000.0,100000,9933,100000,9933,1.0,20321,4539,0.22336499188032086,0.4569616430081546,0.4569616430081546,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,9933,90119,9006,0.90119,4506,1557,0.3455392809587217,0.17288474350433045,0.15675022651766837,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,9933,90119,9006,0.90119,5000,1672,0.3344,0.18565400843881857,0.16832779623477298,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8416055595366547,2500.0,100000,9933,90119,9006,0.90119,4491,1550,0.3451347138721888,0.17210748389962247,0.15604550488271418,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8416055595366547,2500.0,100000,9933,100000,9933,1.0,4990,1701,0.3408817635270541,0.17124735729386892,0.17124735729386892,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,90119,9006,0.90119,9012,2561,0.28417665335108744,0.28436597823673104,0.2578274438739555,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9933,90119,9006,0.90119,10000,2745,0.2745,0.30479680213191207,0.27635155542132284,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4405765056181656,5000.0,100000,9933,90119,9006,0.90119,8806,2522,0.28639563933681583,0.2800355318676438,0.25390113762206784,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4405765056181656,5000.0,100000,9933,100000,9933,1.0,9771,2775,0.2840036843721216,0.279371790999698,0.279371790999698,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9933,90119,9006,0.90119,18024,4056,0.22503328894806923,0.4503664223850766,0.4083358501963153,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9933,90119,9006,0.90119,20000,4327,0.21635,0.48045747279591383,0.4356186449209705,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.9311275248017991,10000.0,100000,9933,90119,9006,0.90119,18350,4103,0.2235967302452316,0.45558516544525873,0.4130675526024363,0.906674720628209
38,0.9,risk_independent,0.0,2.197224577337238,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.9311275248017991,10000.0,100000,9933,100000,9933,1.0,20321,4539,0.22336499188032086,0.4569616430081546,0.4569616430081546,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,available_subset,,,100000,9933,90139,9484,0.90139,4507,1575,0.3494564011537608,0.16606916912695066,0.15856236786469344,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,available_subset,,,100000,9933,90139,9484,0.90139,5000,1706,0.3412,0.17988190636862084,0.17175072989026477,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1706,0.3412,0.17175072989026477,0.17175072989026477,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,available_subset,1.8416055595366547,2500.0,100000,9933,90139,9484,0.90139,4917,1685,0.3426886312792353,0.1776676507802615,0.1696365649854022,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.05,fixed_calibration_threshold,all_population,1.8416055595366547,2500.0,100000,9933,100000,9933,1.0,4990,1701,0.3408817635270541,0.17124735729386892,0.17124735729386892,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,90139,9484,0.90139,9014,2613,0.28988240514754826,0.27551665963728383,0.26306251887647236,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,available_subset,,,100000,9933,90139,9484,0.90139,10000,2814,0.2814,0.29671024884015185,0.2832980972515856,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,10000,2820,0.282,0.28390214436726063,0.28390214436726063,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,available_subset,1.4405765056181656,5000.0,100000,9933,90139,9484,0.90139,9599,2736,0.28502969059277006,0.2884858709405314,0.27544548474781033,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.1,fixed_calibration_threshold,all_population,1.4405765056181656,5000.0,100000,9933,100000,9933,1.0,9771,2775,0.2840036843721216,0.279371790999698,0.279371790999698,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,available_subset,,,100000,9933,90139,9484,0.90139,18028,4181,0.23191701797204348,0.44084774356811474,0.4209201651062116,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,available_subset,,,100000,9933,90139,9484,0.90139,20000,4479,0.22395,0.4722690847743568,0.4509211718514044,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,20000,4495,0.22475,0.4525319641598711,0.4525319641598711,1.0
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,available_subset,0.9311275248017991,10000.0,100000,9933,90139,9484,0.90139,19824,4457,0.22482849071832123,0.46994938844369466,0.44870633242726266,0.9547971408436525
38,0.9,higher_risk_more_available,1.0,2.5642215001107616,good,0.5,0.8944271909999159,0.2,fixed_calibration_threshold,all_population,0.9311275248017991,10000.0,100000,9933,100000,9933,1.0,20321,4539,0.22336499188032086,0.4569616430081546,0.4569616430081546,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,,,100000,9933,50172,3376,0.50172,2509,451,0.17975288959744917,0.13359004739336494,0.04540420819490587,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,5000,1367,0.2734,0.137622067854626,0.137622067854626,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,,,100000,9933,50172,3376,0.50172,5000,763,0.1526,0.22600710900473933,0.07681465821000705,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1367,0.2734,0.137622067854626,0.137622067854626,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,2.324035021621475,2500.0,100000,9933,50172,3376,0.50172,1136,240,0.2112676056338028,0.07109004739336493,0.024161884627000908,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,all_population,2.324035021621475,2500.0,100000,9933,100000,9933,1.0,4996,1365,0.27321857485988793,0.13742071881606766,0.13742071881606766,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,50172,3376,0.50172,5017,765,0.15248156268686466,0.2265995260663507,0.07701600724856539,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2352,0.2352,0.23678646934460887,0.23678646934460887,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,available_subset,,,100000,9933,50172,3376,0.50172,10000,1233,0.1233,0.3652251184834123,0.12413168227121715,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,10000,2352,0.2352,0.23678646934460887,0.23678646934460887,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,available_subset,1.8127936308066008,5000.0,100000,9933,50172,3376,0.50172,2552,456,0.1786833855799373,0.13507109004739337,0.04590758079130172,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.1,fixed_calibration_threshold,all_population,1.8127936308066008,5000.0,100000,9933,100000,9933,1.0,9928,2338,0.2354955680902498,0.23537702607470048,0.23537702607470048,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,available_subset,,,100000,9933,50172,3376,0.50172,10034,1235,0.12308152282240382,0.3658175355450237,0.1243330313097755,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,20000,3876,0.1938,0.39021443672606465,0.39021443672606465,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,available_subset,,,100000,9933,50172,3376,0.50172,20000,1993,0.09965,0.5903436018957346,0.2006443169233867,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,20000,3876,0.1938,0.39021443672606465,0.39021443672606465,1.0
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,available_subset,1.182840697953178,10000.0,100000,9933,50172,3376,0.50172,5981,871,0.14562782143454273,0.25799763033175355,0.08768750629215745,0.3398771770864794
38,0.5,higher_risk_less_available,-1.0,0.0,medium,1.0,0.7071067811865475,0.2,fixed_calibration_threshold,all_population,1.182840697953178,10000.0,100000,9933,100000,9933,1.0,20206,3900,0.1930119766406018,0.39263062518876474,0.39263062518876474,1.0
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,available_subset,,,100000,9933,50112,4999,0.50112,2506,677,0.2701516360734238,0.13542708541708343,0.06815664955199839,0.503271921876573
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,5000,1367,0.2734,0.137622067854626,0.137622067854626,1.0
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,available_subset,,,100000,9933,50112,4999,0.50112,5000,1175,0.235,0.23504700940188036,0.11829256015302526,0.503271921876573
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_absolute_budget,all_population,,,100000,9933,100000,9933,1.0,5000,1367,0.2734,0.137622067854626,0.137622067854626,1.0
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,available_subset,2.324035021621475,2500.0,100000,9933,50112,4999,0.50112,2519,679,0.2695514092894006,0.13582716543308662,0.06835799859055673,0.503271921876573
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.05,fixed_calibration_threshold,all_population,2.324035021621475,2500.0,100000,9933,100000,9933,1.0,4996,1365,0.27321857485988793,0.13742071881606766,0.13742071881606766,1.0
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,available_subset,,,100000,9933,50112,4999,0.50112,5011,1177,0.23488325683496308,0.2354470894178836,0.1184939091915836,0.503271921876573
38,0.5,risk_independent,0.0,0.0,medium,1.0,0.7071067811865475,0.1,cohort_specific_top_fraction,all_population,,,100000,9933,100000,9933,1.0,10000,2352,0.2352,0.23678646934460887,0.23678646934460887,1.0
